codigo_modular;nombre_institucion;departamento;provincia;distrito;ruralidad;latitud;longitud;tipo_servicio_basico;descripcion_servicio_basico;CONSUMO;DEUDA;VALOR_TOTAL;INDICADOR_PAGO;DESCRIPCION_INDICADOR_PAGO;fecha_corte;registro_servicio_basico;carencia_confirmada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGEL SAM CONSUMO MES DE OCTUBRE 2022;78.00;0.00;84.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGEL SAM CONSUMO MES DE NOVIEMBRE 2022;130.00;0.00;148.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;SERVICIO DE AGUA POTABLE DE LAS IIEE DE LA UGELSM CONSUMO MES DE DICIEMBRE 2022.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;SERVICIO DE AGUA POTABLE DE LAS IIEE UGELSM CONSUMO MES DE ENERO 2023.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE FEBRERO 2023.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES AL MES DE MARZO.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES AL MES DE MAYO.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE IIEE UGELSM CORRESPONDIENTE AL MES DE ABRIL.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENT AL MES DE AGOSTO.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE JUNIO.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE JULIO .;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE A OCTUBRE 2023.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE SETIEMBRE.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE NOVIEMBRE.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CONSUMO MES DE DICIEMBRE 2022.;142.00;0.00;160.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CONSUMO MES DE DICIEMBRE 2022.;94.00;0.00;108.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS CON MES DE EMISION Y VENCIMIENTO IGUAL AL MES DE CONSUMO CORRESPONDIENTE AL MES DE ENERO.;40.00;0.00;51.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS CON MES DE EMISION Y VENCIMIENTO IGUAL AL MES DE CONSUMO CORRESPONDIENTE AL MES DE ENERO.;128.00;0.00;146.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE AGUA POTABLE CORRESPONDIENTE A FEBRERO.;1.00;0.00;7.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE AGUA POTABLE CORRESPONDIENTE A FEBRERO.;142.00;0.00;153.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MARZO.;105.00;0.00;110.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MARZO.;110.00;0.00;116.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A ABRIL;183.00;0.00;198.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A ABRIL;195.00;0.00;210.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MAYO;162.00;0.00;177.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MAYO;102.00;0.00;112.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A JUNIO.;95.00;0.00;101.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A JUNIO.;160.00;0.00;172.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A JULIO.;133.00;0.00;142.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A JULIO.;61.00;0.00;69.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A AGOSTO.;50.00;0.00;56.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A AGOSTO.;120.00;0.00;124.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A SETIEMBRE.;18.00;0.00;24.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A SETIEMBRE.;144.00;0.00;146.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A NOVIEMBRE.;79.00;0.00;70.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A NOVIEMBRE.;151.00;0.00;132.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A OCTUBRE.;38.00;0.00;45.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A OCTUBRE.;141.00;0.00;143.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE A DICIEMBRE 2023.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE A ENERO 2024.;20.00;0.00;20.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE FEBRERO.;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE MARZO;0.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE MAYO;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE ABRIL.;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE JUNIO;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE JULIO;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;AGUA;RECIBOS PARA EL PAGO OPORTUNO DE AGUA POTABLE CORRESPONDIENTE AL MES DE AGOSTO 2024;30.00;0.00;30.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A DICIEMBRE.;175.00;0.00;323.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A DICIEMBRE.;94.00;0.00;94.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A ENERO.;35.00;0.00;41.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A FEBRERO.;116.00;0.00;59.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A FEBRERO.;3.00;0.00;10.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MARZO.;66.00;0.00;67.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE A MARZO.;193.00;0.00;185.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE ABRIL.;197.00;0.00;188.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE ABRIL.;52.00;0.00;55.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE MAYO.;230.00;0.00;216.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE MAYO.;68.00;0.00;69.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE JUNIO.;185.00;0.00;178.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE JUNIO.;31.00;0.00;37.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE JULIO.;29.00;0.00;32.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE JULIO.;248.00;0.00;232.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE AGOSTO.;24.00;0.00;28.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE AGOSTO.;181.00;0.00;173.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE SETIEMBRE.;58.00;0.00;60.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE SETIEMBRE.;176.00;0.00;171.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;Recibos con mes de emisión y vencimiento igual al mes de consumo correspondiente al mes de  OCTUBRE - RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE OCTUBRE.;189.00;0.00;182.00;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;Recibos con mes de emisión y vencimiento igual al mes de consumo correspondiente al mes de  OCTUBRE - RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE OCTUBRE.;89.00;0.00;87.50;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE NOVIEMBRE.;64.00;0.00;65.64;1;PAGO;20250525;Encontrado;No determinada
0273730;ARISTIDES DEL AGUILA RIOS;SAN MARTIN;SAN MARTIN;PAPAPLAYA;Rural;-6.2112;-75.78256;LUZ;RECIBOS PARA EL PAGO OPORTUNO DE SERVICIO DE ENERGIA ELECTRICA CORRESPONDIENTE AL MES DE NOVIEMBRE.;119.00;0.00;115.55;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE A DICIEMBRE 2020.;1.00;0.00;5.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE A ENERO 2021.;1.00;0.00;5.00;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE A FEBRERO 2021.;0.00;0.00;6.00;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGEL SM CORRESPONDIENTE A MARZO 2021.;1.00;0.00;5.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGELSM CORRESPONDIENTE MES DE ABRIL 2021.;1.00;0.00;6.00;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGELSM CORRESPONDIENTE AL MES DE MAYO 2021.;9.00;0.00;8.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE UGELSM CORRESPONDIENE AL MES DE JUNIO 2021.;5.00;0.00;7.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE AL MES: AGOSTO 2021.;1.00;0.00;5.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE ALMES DE JULIO 2021.;1.00;0.00;6.00;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE A SEPTIEMBRE 2021;1.00;0.00;6.00;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE AL MES DE NOVIEMBRE;8.00;0.00;9.50;1;PAGO;20250525;Encontrado;No determinada
1589019;0746;SAN MARTIN;SAN MARTIN;SAUCE;Rural;-6.74351;-76.15148;LUZ;SERVICIO DE ENERGIA ELECTRICA DE LAS IIEE DE LA UGELSM CORRESPONDIENTE MES DE OCTUBRE2021.;1.00;0.00;6.50;1;PAGO;20250525;Encontrado;No determinada
